date,open,high,low,close,volume,amount
2021-11-23,350.28255500261,350.28255500261,342.91452665952,346.00384671952,9931174,6671378514.59
2021-11-24,345.06160410122,347.96041609085,334.85140130294,339.20734258753,8550354,5653890107.47
2021-11-25,336.22099986287,339.05287658453,332.25122358577,336.73588653953,5822028,3798078532.39
2021-11-26,335.19122650954,344.35620935419,335.19122650954,338.7954332462,5850222,3865245640.55
2021-11-29,336.73588653953,352.43993017784,336.22099986287,350.01996279752,11465261,7758115212.05
2021-11-30,352.57380071378,353.03719872278,346.68864599949,350.12294013285,7188131,4874671005.49
2021-12-01,350.12294013285,352.69222464941,341.94139084063,346.00384671952,6984571,4696868393.24
2021-12-02,345.99354898599,354.85989755817,344.45918668952,354.24203354618,9178956,6268320478.24
2021-12-03,354.73632475578,356.30158025284,345.48896004285,353.72714686951,8078164,5501798477.22
2021-12-06,348.11488209385,350.22591746818,337.76565989287,338.424714839,11261215,7509355191.61
2021-12-07,340.85497995286,341.36986662953,315.2136234549,323.86371962288,22139147,13913426092.22
2021-12-08,326.84491348078,331.98863138067,322.44778126205,329.01258638954,11886602,7580712087.91
2021-12-09,329.01258638954,329.52747306621,320.72291089522,326.33517567088,13427209,8443913158.9
2021-12-10,320.37278795509,336.40635906647,319.83730581136,329.50172873238,21384418,13738235947.25
2021-12-13,329.47598439854,340.16503180613,324.41979723368,338.9807924498,16082778,10409792154.63
2021-12-14,338.4556080396,338.4556080396,331.57672203934,335.1963753763,8781080,5704000135.35
2021-12-15,334.38285442717,340.3400932762,333.10593546904,334.1614531562,7048016,4606545054.18
2021-12-16,338.43501257253,338.43501257253,333.17287073701,337.2816664168,6150222,4018260859.3
2021-12-17,335.1963753763,336.73073767277,329.37300706321,335.2890549781,13649081,8863377800.11
2021-12-20,334.1614531562,334.1614531562,312.88633567637,314.18899896833,15511352,9648533093.77
2021-12-21,312.02132605957,316.49569127979,305.88387687371,311.0275947736,12565780,7553655489.85
2021-12-22,313.46300875423,317.68507950289,310.47666602957,314.20444556863,8361840,5103433201.98
2021-12-23,318.70455512269,324.79051564088,315.1518370537,320.29555495359,7971819,4954754967.520001
2021-12-24,321.28928623955,321.93289458539,289.88119896293,296.98663510092,24608084,14321299320.47
2021-12-27,295.64792974159,302.74821701281,295.28750906792,297.91343111892,10183543,5915820121.37
2021-12-28,297.60449911292,302.38264747238,293.43906589869,301.20870584958,9659574,5589310230.32
2021-12-29,301.20870584958,301.71844365948,293.37213063073,296.34302675509,9963963,5731323286.03
2021-12-30,297.08961243626,307.02177642914,296.35332448862,303.78313923291,12420946,7323088709.6
2021-12-31,308.05669864924,312.0161771928,299.66404581958,302.75336587958,9371117,5540408920.97
2022-01-04,312.02132605957,312.53621273623,288.8514256096,292.90873262173,17456845,9975828427.53
2022-01-05,291.6318136636,291.8789592684,278.03880539961,281.90045547461,16657881,9167983226.16
2022-01-06,277.27162425138,281.64301213628,273.81158578419,278.79568881431,13882602,7480050944.24
2022-01-07,283.18767216627,286.27699222627,271.86016527962,277.98731673195,13169468,7135966663.6
2022-01-10,275.45407428275,282.67278548961,269.92419137536,277.21498671695,14862906,7964179734.57
2022-01-11,278.61032961071,283.13618349861,276.19036223038,276.33967936662,8472277,4582697695.68
2022-01-12,283.70255884294,293.46481023253,283.65107017527,290.93156778333,19164163,10752974048.44
2022-01-13,294.00029237626,299.66404581958,285.62823501367,290.91097231626,13899742,7924626260.7
2022-01-14,286.82277210354,299.04618180759,286.27699222627,297.29556710692,11612818,6663124572.020001
2022-01-17,303.19616842151,313.30854275123,298.01640845425,312.45897973473,14352844,8591412091.32
2022-01-18,312.45897973473,312.93267547727,301.72359252625,302.13550186758,10701672,6345099027.84
2022-01-19,303.52569589458,306.35757261624,287.56420891793,293.48025683283,14487439,8273655033.16
2022-01-20,291.42585899293,297.60449911292,290.06140929976,293.03745429089,8065361,4600905692.78
2022-01-21,289.88119896293,298.42831779559,284.21744551961,293.22281349449,9917398,5620817937.89
2022-01-24,290.3960856396,304.94678312218,287.82680112303,299.14401027615,11562129,6686725178.48
2022-01-25,295.13819193169,300.34884509955,290.91097231626,291.21990432226,7199229,4119696709.72
2022-01-26,294.41220171759,304.09207123891,291.68330233126,302.49592254125,11603676,6718821593.41
2022-01-27,301.20870584958,306.35242374948,293.48540569959,296.05469021616,12948188,7546107243.45
2022-01-28,306.15161794558,310.99155270624,293.71195583733,305.12184459224,24331734,14395957436.72
2022-02-07,312.02132605957,314.0705750327,295.63763200806,298.34593592732,14528859,8588397059.17
2022-02-08,298.34593592732,298.34593592732,268.67816561783,278.48160794155,20650297,11166726687.48
2022-02-09,277.52391872295,283.65107017527,271.34527860296,281.74598947161,11494712,6212329182.12
2022-02-10,284.11446818427,284.21744551961,257.38670079854,266.76278718063,29233587,14959750643.43
2022-02-11,260.53265839297,264.4354994021,251.77958488965,252.28932269955,23979847,11994983924.84
2022-02-14,250.23492485965,264.0802275952,249.75093138359,261.5624317463,19628564,9914026667.42
2022-02-15,267.22618518963,273.05985123625,263.1070917763,271.34527860296,15150828,7915477348.15
2022-02-16,271.86016527962,279.28998002391,269.79546970619,273.30184797429,12706794,6783859294.81
2022-02-17,272.87964089942,279.84090876795,270.61413952209,275.46437201628,10747219,5758516460.83
2022-02-18,272.88993863296,275.46437201628,269.27543416276,271.60272194129,11384779,5993089911.6
2022-02-21,271.08783526462,271.08783526462,260.25976845434,262.59220509964,15630631,8011219920.84
2022-02-22,260.86733473281,261.5624317463,253.51475299002,259.50288503964,13632851,6788745089.24
2022-02-23,260.53265839297,267.25192952346,258.72025729111,267.22618518963,15433230,7922652049.15
2022-02-24,261.5624317463,268.55459281543,257.95822500964,261.4079657433,16160023,8252994692.46
2022-02-25,268.25595854296,275.46437201628,268.19932100853,272.27207462096,16967238,8978907317.42
2022-02-28,269.80061857296,276.23670203128,269.80061857296,274.61995786655,9965701,5284369459.23
2022-03-01,277.62689605828,282.19908974708,272.88993863296,276.07193829475,9749032,5244201447.78
2022-03-02,273.40482530962,273.81158578419,262.01553202177,264.56936993803,13412932,6925800187.95
2022-03-03,266.29938917163,267.1232078543,261.03209846934,264.13171626287,8698927,4456406594.39
2022-03-04,260.01777171631,262.07731842297,251.26469821299,253.21611871755,16283350,8081812311.2
2022-03-07,244.57117141633,249.72003818299,233.76370007311,234.21680034858,24599264,11425969374.32
2022-03-08,238.89712023947,240.1740391976,228.09994662978,234.50513688751,22754060,10355465375.11
2022-03-09,234.78832455967,244.05628473966,230.66923114635,243.78339480103,23457419,10851981839.27
2022-03-10,252.29447156632,260.30095938847,249.87965305275,252.71152977442,23961693,11860996849.5
2022-03-11,247.57296074129,254.86890494965,244.10777340733,254.12231926848,17102172,8275317081.21
2022-03-14,248.69026482966,250.86823547195,238.39253129634,238.39253129634,16291014,7715325213.16
2022-03-15,237.362757943,247.80980861256,232.00793650568,238.49550863167,21268688,9944131722.35
2022-03-16,245.18903542833,259.22999510101,241.21925915123,259.03948703064,28223653,13816433731.63
2022-03-17,266.45385517463,275.46437201628,265.21812715063,270.05806191129,27630079,14545565578.38
2022-03-18,267.22618518963,270.04261531099,259.50288503964,262.84964843797,16391807,8401871659.770001
2022-03-21,267.7410718663,275.05246267495,266.5053438423,267.7410718663,13634076,7164824307.35
2022-03-22,267.7410718663,267.7410718663,261.04754506964,264.13686512963,10228257,5229898248.47
2022-03-23,267.7410718663,269.27543416276,262.54071643197,265.3159556192,8410966,4336729378.45
2022-03-24,262.5664607658,266.54653477643,256.60922191678,264.6517518063,8480580,4303359299.21
2022-03-25,263.58078751883,266.80397811476,258.47311168631,258.50915375368,9283639,4724122668.33
2022-03-28,262.01553202177,262.01553202177,246.15702238046,250.74981153632,14946512,7277413365.95
2022-03-29,250.74981153632,257.44333833298,248.17537815299,250.69832286865,11235947,5508775198.92
2022-03-30,253.32424491965,267.22618518963,253.32424491965,267.22618518963,16216979,8276504323.97
2022-03-31,265.24387148447,266.71129851296,259.06523136447,263.77644445597,9623922,4899473611.96
2022-04-01,261.5624317463,270.05806191129,260.08470698427,267.17469652196,9518241,4923473198.49
2022-04-06,265.9492662315,266.71129851296,258.98799836297,261.64996248134,8542810,4336158375.45
2022-04-07,257.72652600514,260.01777171631,250.77555587015,254.98218001851,11958082,5909983777.64
2022-04-08,253.68466559332,259.95083644834,251.77958488965,254.86890494965,9357130,4635752788.29
2022-04-11,244.71019081903,246.11583144633,232.78026652068,236.33298458967,20738205,9541686135.04
2022-04-12,237.24433400737,243.42812299413,237.10531460467,243.02651138633,12498201,5825410117.32
2022-04-13,239.8805537919,248.07240081766,237.87764461967,239.93719132633,9523122,4479994702.53
2022-04-14,244.57117141633,245.08605809299,233.75855120634,236.74489393101,13752370,6360122750.6
2022-04-15,232.28597531108,235.29806236957,222.82750706072,232.14180704161,19989104,8854163487.94
2022-04-18,227.57991108635,232.71848011948,224.13017035269,232.21389117634,11957617,5318801159.41
2022-04-19,231.93585237095,236.63161886214,225.75206338419,226.68400826895,14382133,6429594317.75
2022-04-20,226.04039992312,228.09479776302,208.93071565751,209.55887740304,31199615,12923538889.37
2022-04-21,212.07152438517,214.96518750804,205.38829532205,210.64528829081,21116568,8609961842.96
2022-04-22,210.07376407971,217.8897438315,208.52910404971,213.85303228644,20136651,8387810458.14
2022-04-25,204.82191997772,209.09547939404,200.80580389972,200.85729256739,21316508,8439172173.31
2022-04-26,198.80289472749,201.83557725305,194.11227710306,194.11227710306,18510510,7103865395.41
2022-04-27,188.9634103364,210.46507795398,188.82953980047,209.58462173688,31612406,12266669602.13
2022-04-28,205.94437293285,207.24188735805,196.68671048639,199.51858720806,25917727,10137614863.28
2022-04-29,202.86535060639,211.09323969951,193.09280148327,210.76886109321,33647657,13205553635.41
2022-05-05,187.93363698307,198.37553878586,181.75499686308,193.5973904264,60277207,22255526266.58
2022-05-06,186.38897695308,199.12212446702,186.29629735128,193.59224155963,24080095,9064522986.78
2022-05-09,192.56761707307,194.091681636,187.26943317017,189.7357403514,16668032,6152776454.92
2022-05-10,184.99878292608,198.23137051639,183.88662770448,195.22958119143,24437791,9143581643.03
2022-05-11,195.64149053276,215.62424245417,195.39949379473,210.97481576387,31753974,12827256128.61
2022-05-12,208.22017204371,210.69162809171,204.86311091185,207.76192290148,13420805,5425822344.43
2022-05-13,209.55887740304,215.45432985087,206.21726287148,213.57499348104,14854635,6105079498.16
2022-05-16,214.70259530294,220.26852027769,209.56402626981,209.56402626981,14387809,5996721399.56
2022-05-17,211.09323969951,218.61058517883,210.20248574888,217.57051409197,13889853,5834497816.13
2022-05-18,218.5385010441,219.3417242597,213.38963427744,215.73751752303,10712014,4495183512.14
2022-05-19,213.3947831442,217.23068888537,210.41358928631,215.73751752303,12632956,5249401699.08
2022-05-20,220.37149761303,222.43104431969,214.96518750804,219.8051222687,15826754,6751273074.24
2022-05-23,219.8051222687,219.8051222687,211.10353743304,214.5532781667,13791772,5750871726.51
2022-05-24,212.98802266964,212.9931715364,206.89691328468,207.00503948678,15012680,6109883602.38
2022-05-25,208.27166071138,209.07488392698,203.12279394472,205.42948625618,13934882,5567079615.28
2022-05-26,205.17719178462,206.89691328468,200.22913082186,200.81095276649,14059810,5535883498.89
2022-05-27,203.89512395972,210.66073489111,201.90251252102,203.07130527705,18780191,7541807254.37
2022-05-30,207.13376115595,209.66185473838,205.33680665438,206.88146668438,12529544,5046715321.41
2022-05-31,205.90318199871,212.12816191961,202.60790726805,210.07376407971,17799522,7205121141.270001
2022-06-01,211.15502610071,221.91615764303,209.04399072638,218.84228418333,19178459,8078892455.68
2022-06-02,217.68378916083,228.49640937082,216.77243974313,224.90250036769,17447774,7640886792.45
2022-06-06,225.00547770302,241.4870002231,225.00547770302,239.93204245957,19037806,8745175350.15
2022-06-07,239.52013311823,240.44692913623,232.11091384101,236.33298458967,12759509,5850493850.2
2022-06-08,234.78832455967,236.84787126634,219.33657539293,236.84787126634,40541428,17870045928.19
2022-06-09,229.12971998312,230.66923114635,221.65871430469,222.09636797986,20255738,8867551604.39
2022-06-10,220.35605101273,234.68534722434,220.35605101273,233.75855120634,24766336,11049948030.43
2022-06-13,228.61483330645,233.85123080814,225.65423491562,228.11024436332,18621582,8285211256.47
2022-06-14,225.63363944855,227.88884309235,220.73191828669,227.48723148455,17481068,7624999753.26
2022-06-15,232.72877785301,246.11583144633,229.69609532745,239.76212985627,37861947,17488407041.32
2022-06-16,239.93719132633,244.1129222741,234.02114341144,237.00233726934,24020226,11103375000.06
2022-06-17,232.88324385601,252.64459450645,232.32716624521,250.26581806025,28293869,13595198657.59
2022-06-20,254.26648753795,265.73816269407,254.26648753795,260.80039946484,25114285,12753850232.89
2022-06-21,259.50288503964,264.07507872843,255.44042916075,261.4851987448,14566608,7338298827.85
2022-06-22,264.6517518063,268.89956688879,260.99605640197,261.04754506964,14663173,7542601018.55
2022-06-23,265.16663848297,276.47869876932,263.56019205177,276.47869876932,17713862,9275986878.06
2022-06-24,282.15789881294,290.13864230126,272.78181243086,290.13864230126,19301235,10593589950.88
2022-06-27,290.39093677283,290.89552571596,280.60808991618,282.67278548961,16623983,9200423080.16
2022-06-28,280.61323878294,282.85814469321,270.36699391729,280.09835210628,18643267,9996283502.41
2022-06-29,274.42944979619,279.32602209128,270.82524305952,274.19775079169,14582986,7781239268.3
2022-06-30,274.18745305815,277.93582806428,271.17536599966,274.94948533962,13076119,6974435836.01
2022-07-01,274.42430092942,275.97925869295,266.55683250996,269.10037269269,12292780,6449278118.4
2022-07-04,262.5973539664,270.66047932299,262.59220509964,268.77084521963,12193209,6343210119.7
2022-07-05,270.05806191129,276.06678942798,263.9721013931,269.73368330499,15459404,8098493521.12
2022-07-06,271.40191613739,274.68174426775,264.95038607877,268.77084521963,13081352,6860550182.04
2022-07-07,273.84247898479,285.5304065451,273.40482530962,283.18767216627,24601436,13437832045.49
2022-07-08,285.7621055496,290.89552571596,275.58279595192,278.55369207628,16577009,9078792373.03
2022-07-11,275.07305814202,275.72181535462,265.83599116263,266.9687418513,13807042,7190790421.84
2022-07-12,267.22618518963,270.46997125263,257.24768139584,259.34327016987,15130247,7699493189.28
2022-07-13,261.7168977493,279.70188936525,258.35468775068,277.52391872295,24564472,12933672939.76
2022-07-14,275.72181535462,289.36631228627,273.01866030212,286.28214109304,19955644,10980995202.09
2022-07-15,282.93022882794,290.11289796743,274.43459866295,274.43459866295,15862819,8689665142.01
2022-07-18,279.06857875295,284.24318985344,273.07014896979,284.04238404954,14371055,7799775032
2022-07-19,283.47600870521,283.47600870521,269.80061857296,270.11469944573,16308711,8687404438.98
2022-07-20,272.87964089942,275.53645615102,269.21364776156,270.83039192629,7835906,4141353786.48
2022-07-21,269.28573189629,277.03477638012,266.82457358183,268.25595854296,8807088,4636560562.41
2022-07-22,276.86486377682,280.09320323951,270.85098739336,273.91971198629,14281747,7665508992.9
2022-07-25,273.91971198629,274.92374100579,267.22618518963,268.64212355046,8648858,4524233836.32
2022-07-26,268.65757015076,271.86016527962,265.29536015213,268.77084521963,7969269,4162433402.14
2022-07-27,268.51340188129,268.82233388729,263.21006911164,265.2696158183,9335528,4814402385.88
2022-07-28,266.9687418513,271.19081259996,264.14716286317,265.47557048897,9267516,4813731200.99
2022-07-29,269.77487423913,269.80061857296,259.04463589741,261.8713637523,11912482,6111548922.46
2022-08-01,261.49549647834,275.87628135762,259.81181704564,275.42318108215,16299226,8555439339.95
2022-08-02,268.91501348909,274.14626212402,267.45788419413,269.73368330499,12143004,6378119035.25
2022-08-03,269.80061857296,274.88769893842,256.82547432098,259.50288503964,17025569,8730930401.25
2022-08-04,261.04754506964,262.12365822387,254.92039361731,257.90673634198,11365073,5688825506.53
2022-08-05,257.44333833298,264.60026313863,254.86890494965,260.35244805614,12183074,6150342343.04
2022-08-08,255.38379162631,260.62533799477,251.77958488965,258.21566834798,8964693,4476021798.22
2022-08-09,257.95822500964,267.02023051896,256.15612164131,263.39542831524,11307870,5783358776
2022-08-10,262.6436937673,264.0338877943,257.44333833298,259.49258730611,8049083,4052412586.09
2022-08-11,259.57496917437,264.14716286317,254.35401827298,262.59220509964,9800710,4937131682.22
2022-08-12,262.69518243497,263.62197845297,256.37237404551,258.47311168631,7383805,3710909399.38
2022-08-15,259.96113418187,269.28573189629,258.92621196177,265.7330138273,13757541,7097079971.66
2022-08-16,267.68958319863,277.00903204628,266.80397811476,269.69764123763,16097367,8515873353.37
2022-08-17,271.59242420776,283.17222556597,269.79032083943,281.64301213628,18350657,9888546881.2
2022-08-18,281.64301213628,288.33653893293,279.30027775745,280.51026144761,14280044,7867922329.73
2022-08-19,282.67278548961,283.02805729651,272.90023636649,273.91971198629,10769608,5767786048.97
2022-08-22,274.94948533962,286.1019307562,271.44825593829,283.97544878157,14305361,7811232130.16
2022-08-23,283.17737443274,290.7359108462,280.84493778744,286.7352413685,13156177,7304906011.24
2022-08-24,295.04551232989,296.05983908292,268.77084521963,269.80061857296,30068394,16294721095.13
2022-08-25,270.31550524963,271.10328186492,260.06411151721,264.6517518063,18017523,9216432421.86
2022-08-26,264.13686512963,267.2158874561,258.98799836297,260.93427000077,12216984,6216728234.88
2022-08-29,258.98284949621,260.93427000077,255.54855536285,258.47311168631,11260993,5635359010.12
2022-08-30,258.47311168631,258.47311168631,250.13194752432,253.06680158132,15616079,7672805176.83
2022-08-31,248.01576328322,252.19149423098,244.32402581153,248.69026482966,17450158,8386004449.6
2022-09-01,247.14560479966,249.72003818299,240.27701653293,240.7301168084,15476559,7331268725.66
2022-09-02,244.50938501513,245.08605809299,237.7643695508,240.07106186227,11560877,5408298592.17
2022-09-05,237.88279348644,243.02651138633,236.33813345644,241.15232388327,9110009,4237267562.78
2022-09-06,240.96696467967,241.15232388327,228.54789803848,234.37641521834,27524567,12407748956.22
2022-09-07,232.46618564791,245.33835256456,231.69900449968,244.01509380553,21677712,10095265237.23
2022-09-08,241.1471750165,242.51162470966,230.92667448468,231.44156116135,21552631,9838886096.7
2022-09-09,233.03770985901,233.97995247731,229.89690113135,232.84205292188,12246752,5523516959.15
2022-09-13,236.33298458967,236.95084860167,230.07711146818,235.25687143544,10202890,4632953568.32
2022-09-14,231.69900449968,233.24366452968,220.51566588249,223.61528367602,25893786,11348915618.36
2022-09-15,223.61528367602,223.97570434969,211.72140144504,213.34329447654,25383594,10651219569.99
2022-09-16,213.3175501427,215.37709684937,210.58865075637,211.10353743304,14963208,6192462419.520001
2022-09-19,210.91302936267,217.07622288237,210.60924622344,212.9931715364,13964359,5802232517.51
2022-09-20,215.22263084637,221.40127096636,213.67797081637,216.77243974313,16569030,7024157606.9
2022-09-21,214.7077441697,218.03391210096,212.83870553341,216.4068702027,8809861,3695152639.36
2022-09-22,213.83243681937,216.2524041997,209.04399072638,213.6728219496,9642094,3992662500.77
2022-09-23,214.17226202597,218.7238602477,211.12928176687,214.88280563977,12018488,5009444372.51
2022-09-26,212.66879293011,223.97570434969,212.66879293011,220.71132281963,18835151,8081168715.11
2022-09-27,223.40418013859,224.14561695299,217.80221309646,221.14382762803,11561928,4948766642.95
2022-09-28,220.191281177,221.13495809633,212.86360411488,214.92628590576,10697441,4464647185.61
2022-09-29,218.75771733233,219.41777550541,214.04448944016,216.06591759523,8894778,3723447020.59
2022-09-30,216.21030532059,216.68472213249,206.52601431238,206.72712578699,11814011,4808089720
2022-10-10,207.29951998396,208.58869610327,201.74574926201,202.58629209179,11465353,4534844088.09
2022-10-11,208.33086087941,214.67360738638,207.75846668244,214.67360738638,18444138,7582938837.51
2022-10-12,214.51890625206,226.00804382729,213.22457342828,225.77599212582,18514747,7894831669.61
2022-10-13,223.80097431105,226.00804382729,221.22777877692,222.7696334156,10443411,4521426256.22
2022-10-14,225.86365610193,228.10166584504,221.0060404844,225.30157531391,13565344,5900627937.71
2022-10-17,223.28530386332,223.28530386332,216.96834087874,221.40310672914,10537258,4492096854.770001
2022-10-18,223.30077397676,226.31744609593,220.93384662171,221.50108411421,9101920,3937490986.73
2022-10-19,221.74860592911,227.92633789282,221.57327797689,222.42929092011,12333044,5381599273.53
2022-10-20,216.72597576831,218.47409858608,208.33086087941,214.00323580434,17120183,7066412982.98
2022-10-21,210.39354267029,215.01394988187,209.98100631211,212.9718949089,8259882,3412503680.65
2022-10-24,209.68191745244,213.48756535662,205.75766534528,208.34117428836,14532727,5885833135.51
2022-10-25,207.81519043168,210.42963960163,202.1325020978,207.14481884965,14039050,5599142147.2
2022-10-26,208.84653132713,210.68231812102,205.2780918289,206.81478976311,14072386,5666134368.64
2022-10-27,205.23683819308,207.3356169153,201.11147461131,201.26617574562,15281736,6026009209.1
2022-10-28,198.68782350702,199.822298492,188.21971341828,188.47754864214,24071225,8960919232.89
2022-10-31,185.64136117967,196.06821763259,183.87776824846,192.28319654632,16554600,6168694636.81
2022-11-01,194.14992356707,200.53392370986,189.82860521517,199.15192690997,19916486,7598072350.39
2022-11-02,198.5331223727,204.40660877225,195.95992683857,201.88498028289,14266969,5554821785.34
